unit_id,time,year,group,first_treat,treated,Y,rel_time
105,4,2004,Jamais_traite,,0,-0.4564976615666685,
105,5,2005,Jamais_traite,,0,1.574174044983152,
105,6,2006,Jamais_traite,,0,-0.9574851334804678,
105,7,2007,Jamais_traite,,0,0.012410856260766212,
105,8,2008,Jamais_traite,,0,2.937606567968555,
105,9,2009,Jamais_traite,,0,1.5365746594613525,
105,10,2010,Jamais_traite,,0,2.8129678159412004,
105,11,2011,Jamais_traite,,0,-2.2574708071797494,
105,12,2012,Jamais_traite,,0,1.0302900112209161,
105,13,2013,Jamais_traite,,0,3.6140593560118597,
105,14,2014,Jamais_traite,,0,0.46848886304882376,
105,15,2015,Jamais_traite,,0,1.1022485659209929,
105,16,2016,Jamais_traite,,0,2.015535379651307,
105,17,2017,Jamais_traite,,0,8.35573402318058,
105,18,2018,Jamais_traite,,0,4.477346484421625,
105,19,2019,Jamais_traite,,0,3.389195155767321,
105,20,2020,Jamais_traite,,0,6.260685765020205,
105,21,2021,Jamais_traite,,0,2.166877974955331,
105,22,2022,Jamais_traite,,0,2.441489152582802,
105,23,2023,Jamais_traite,,0,4.256956272972305,
105,24,2024,Jamais_traite,,0,9.130660476016027,
106,1,2001,Jamais_traite,,0,3.3626630561504314,
106,2,2002,Jamais_traite,,0,2.2226528094146154,
106,3,2003,Jamais_traite,,0,2.9292704764297492,
106,4,2004,Jamais_traite,,0,4.9616504735503035,
106,5,2005,Jamais_traite,,0,4.561929168879383,
106,6,2006,Jamais_traite,,0,4.750931693410807,
106,7,2007,Jamais_traite,,0,3.2921407674283314,
106,8,2008,Jamais_traite,,0,4.216348601025446,
106,9,2009,Jamais_traite,,0,7.406159033799444,
106,10,2010,Jamais_traite,,0,5.65035744144955,
106,11,2011,Jamais_traite,,0,4.070017813466137,
106,12,2012,Jamais_traite,,0,9.259874556024306,
106,13,2013,Jamais_traite,,0,2.939538994468548,
106,14,2014,Jamais_traite,,0,9.336287121408075,
106,15,2015,Jamais_traite,,0,3.9995354696869962,
106,16,2016,Jamais_traite,,0,10.024434465723091,
106,17,2017,Jamais_traite,,0,10.766220576520759,
106,18,2018,Jamais_traite,,0,7.682146105673294,
106,19,2019,Jamais_traite,,0,8.965867268499506,
106,20,2020,Jamais_traite,,0,11.538342381795582,
106,21,2021,Jamais_traite,,0,6.242281195970976,
106,22,2022,Jamais_traite,,0,5.846173523384067,
106,23,2023,Jamais_traite,,0,12.24970749980746,
106,24,2024,Jamais_traite,,0,8.325101263889744,
107,1,2001,Jamais_traite,,0,-2.455788671628043,
107,2,2002,Jamais_traite,,0,0.0008838292237563147,
107,3,2003,Jamais_traite,,0,3.3316395301278576,
107,4,2004,Jamais_traite,,0,-1.416427848861003,
107,5,2005,Jamais_traite,,0,1.6744795085428998,
107,6,2006,Jamais_traite,,0,2.610931293217301,
107,7,2007,Jamais_traite,,0,1.4455645958498602,
107,8,2008,Jamais_traite,,0,0.9577385753683463,
107,9,2009,Jamais_traite,,0,2.9947080531644743,
107,10,2010,Jamais_traite,,0,2.332088987918029,
107,11,2011,Jamais_traite,,0,4.444714646123796,
107,12,2012,Jamais_traite,,0,2.0021900538462147,
107,13,2013,Jamais_traite,,0,6.710371340681293,
107,14,2014,Jamais_traite,,0,4.144780260466139,
107,15,2015,Jamais_traite,,0,7.283221265381783,
107,16,2016,Jamais_traite,,0,7.987499716081649,
107,17,2017,Jamais_traite,,0,4.8079534734381095,
107,18,2018,Jamais_traite,,0,8.29964873677478,
107,19,2019,Jamais_traite,,0,6.380576310307455,
107,20,2020,Jamais_traite,,0,7.317201079433428,
107,21,2021,Jamais_traite,,0,8.146995153067916,
107,22,2022,Jamais_traite,,0,7.235789880399641,
107,23,2023,Jamais_traite,,0,4.896594103468158,
107,24,2024,Jamais_traite,,0,6.502200058019245,
108,1,2001,Jamais_traite,,0,-0.282457764003577,
108,2,2002,Jamais_traite,,0,3.2955326944045744,
108,3,2003,Jamais_traite,,0,5.8551164468387675,
108,4,2004,Jamais_traite,,0,-0.4063714813871626,
108,5,2005,Jamais_traite,,0,0.45435651860295945,
108,6,2006,Jamais_traite,,0,5.686668113875276,
108,7,2007,Jamais_traite,,0,3.518896736604703,
108,8,2008,Jamais_traite,,0,-0.6392821155644581,
108,9,2009,Jamais_traite,,0,7.726940832399205,
108,10,2010,Jamais_traite,,0,5.1883616752269575,
108,11,2011,Jamais_traite,,0,0.730181375328967,
108,12,2012,Jamais_traite,,0,3.2877846224858502,
108,13,2013,Jamais_traite,,0,5.377383762140916,
108,14,2014,Jamais_traite,,0,5.611607470367764,
108,15,2015,Jamais_traite,,0,6.665610991302765,
108,16,2016,Jamais_traite,,0,5.885439631516458,
108,17,2017,Jamais_traite,,0,7.013987324150292,
108,18,2018,Jamais_traite,,0,6.935283628528011,
108,19,2019,Jamais_traite,,0,6.135775632975296,
108,20,2020,Jamais_traite,,0,8.658728965298922,
108,21,2021,Jamais_traite,,0,6.470182643550892,
108,22,2022,Jamais_traite,,0,9.882095309725237,
108,23,2023,Jamais_traite,,0,8.703585976049233,
108,24,2024,Jamais_traite,,0,4.965901186131492,
109,1,2001,Jamais_traite,,0,7.1739955090153344,
109,2,2002,Jamais_traite,,0,3.270950336036842,
109,3,2003,Jamais_traite,,0,2.871943440188047,
109,4,2004,Jamais_traite,,0,0.18656688065877214,
109,5,2005,Jamais_traite,,0,2.762820997664539,
109,6,2006,Jamais_traite,,0,5.629010536769343,
109,7,2007,Jamais_traite,,0,5.8234486479853445,
109,8,2008,Jamais_traite,,0,2.4184149498188567,
109,9,2009,Jamais_traite,,0,2.3792397128741367,
109,10,2010,Jamais_traite,,0,6.254415521260385,
109,11,2011,Jamais_traite,,0,2.1990536322428516,
109,12,2012,Jamais_traite,,0,3.2424761344992326,
109,13,2013,Jamais_traite,,0,7.010690791326629,
109,14,2014,Jamais_traite,,0,7.3765886124268265,
109,15,2015,Jamais_traite,,0,6.561727585038641,
109,16,2016,Jamais_traite,,0,7.4630577855466935,
109,17,2017,Jamais_traite,,0,3.4026305273889577,
109,18,2018,Jamais_traite,,0,8.225853470155922,
109,19,2019,Jamais_traite,,0,6.972734320933938,
109,20,2020,Jamais_traite,,0,9.642282171746157,
109,21,2021,Jamais_traite,,0,6.5049355872586245,
109,22,2022,Jamais_traite,,0,8.820331328626384,
109,23,2023,Jamais_traite,,0,8.976211543262142,
109,24,2024,Jamais_traite,,0,5.200386947429039,
110,1,2001,Jamais_traite,,0,-5.494633046921372,
110,2,2002,Jamais_traite,,0,-5.086464375389721,
110,3,2003,Jamais_traite,,0,-4.1197324854419275,
110,4,2004,Jamais_traite,,0,-6.233374889566945,
110,5,2005,Jamais_traite,,0,-3.873245442847616,
110,6,2006,Jamais_traite,,0,-5.148004565047921,
110,7,2007,Jamais_traite,,0,-4.966993701732327,
110,8,2008,Jamais_traite,,0,-5.81986233869629,
110,9,2009,Jamais_traite,,0,-7.725453152494184,
110,10,2010,Jamais_traite,,0,-6.631114334129267,
110,11,2011,Jamais_traite,,0,-3.6327459093583934,
110,12,2012,Jamais_traite,,0,-0.7360052648076176,
110,13,2013,Jamais_traite,,0,-3.4348237750881285,
110,14,2014,Jamais_traite,,0,-1.459473587291867,
110,15,2015,Jamais_traite,,0,-3.6466311915456524,
110,16,2016,Jamais_traite,,0,-5.072365613419306,
110,17,2017,Jamais_traite,,0,-1.0994756266994108,
110,18,2018,Jamais_traite,,0,0.3185234546537077,
110,19,2019,Jamais_traite,,0,-1.4194403245471021,
110,20,2020,Jamais_traite,,0,-0.6789727726827706,
110,21,2021,Jamais_traite,,0,0.49370476373544997,
110,22,2022,Jamais_traite,,0,0.6750175674705856,
110,23,2023,Jamais_traite,,0,1.7875017352582432,
110,24,2024,Jamais_traite,,0,1.8666439482114616,
111,1,2001,Jamais_traite,,0,-0.08894533989816655,
111,2,2002,Jamais_traite,,0,-1.6226942766660928,
111,3,2003,Jamais_traite,,0,3.783954103209986,
111,4,2004,Jamais_traite,,0,0.4542873777581333,
111,5,2005,Jamais_traite,,0,3.7421569365697893,
111,6,2006,Jamais_traite,,0,3.476838555785984,
111,7,2007,Jamais_traite,,0,2.4399978722072126,
111,8,2008,Jamais_traite,,0,0.962390132936449,
111,9,2009,Jamais_traite,,0,-0.07853964726719198,
111,10,2010,Jamais_traite,,0,7.015116495156892,
111,11,2011,Jamais_traite,,0,1.0864189789862801,
111,12,2012,Jamais_traite,,0,3.695550609243491,
111,13,2013,Jamais_traite,,0,4.100123847673272,
111,14,2014,Jamais_traite,,0,4.4562665040585365,
111,15,2015,Jamais_traite,,0,3.516404261425874,
111,16,2016,Jamais_traite,,0,3.5796878508592873,
111,17,2017,Jamais_traite,,0,7.478140723820251,
111,18,2018,Jamais_traite,,0,7.694076167151294,
111,19,2019,Jamais_traite,,0,6.058888384550785,
111,20,2020,Jamais_traite,,0,7.665628878663376,
111,21,2021,Jamais_traite,,0,5.825625963440609,
111,22,2022,Jamais_traite,,0,8.136800721576638,
111,23,2023,Jamais_traite,,0,6.646414234448674,
111,24,2024,Jamais_traite,,0,10.9324819976572,
112,1,2001,Jamais_traite,,0,2.731151343426813,
112,2,2002,Jamais_traite,,0,2.665046061685774,
112,3,2003,Jamais_traite,,0,6.62186082082289,
112,4,2004,Jamais_traite,,0,8.344139643431399,
112,5,2005,Jamais_traite,,0,4.846212881136134,
112,6,2006,Jamais_traite,,0,7.19307581644505,
112,7,2007,Jamais_traite,,0,8.590212300877024,
112,8,2008,Jamais_traite,,0,4.6232243454572775,
112,9,2009,Jamais_traite,,0,9.365269291741425,
112,10,2010,Jamais_traite,,0,10.584452769325813,
112,11,2011,Jamais_traite,,0,7.312024137282686,
112,12,2012,Jamais_traite,,0,6.419946912926696,
112,13,2013,Jamais_traite,,0,6.196381544423971,
112,14,2014,Jamais_traite,,0,10.581141700998455,
112,15,2015,Jamais_traite,,0,8.134500052226246,
112,16,2016,Jamais_traite,,0,12.083686141635855,
112,17,2017,Jamais_traite,,0,13.007429652138331,
112,18,2018,Jamais_traite,,0,12.775593249698119,
112,19,2019,Jamais_traite,,0,10.850952613020544,
112,20,2020,Jamais_traite,,0,11.856439848496342,
112,21,2021,Jamais_traite,,0,12.189397021717166,
112,22,2022,Jamais_traite,,0,15.373378868288121,
112,23,2023,Jamais_traite,,0,9.948052908282188,
112,24,2024,Jamais_traite,,0,14.754648575737518,
113,1,2001,Jamais_traite,,0,-2.9081995209764258,
113,2,2002,Jamais_traite,,0,2.5985383580464156,
113,3,2003,Jamais_traite,,0,-0.2754901245159864,
113,4,2004,Jamais_traite,,0,0.11080011248295496,
113,5,2005,Jamais_traite,,0,-1.7302895673800047,
113,6,2006,Jamais_traite,,0,1.7093812513475106,
113,7,2007,Jamais_traite,,0,-0.08290621182103997,
113,8,2008,Jamais_traite,,0,1.905081680693462,
113,9,2009,Jamais_traite,,0,5.736440443351627,
113,10,2010,Jamais_traite,,0,3.241299214979952,
113,11,2011,Jamais_traite,,0,-0.8108031495603263,
113,12,2012,Jamais_traite,,0,-1.8958817023301116,
113,13,2013,Jamais_traite,,0,3.4039252864237137,
113,14,2014,Jamais_traite,,0,1.6162618851721833,
113,15,2015,Jamais_traite,,0,5.365564303297768,
113,16,2016,Jamais_traite,,0,3.972407220828682,
113,17,2017,Jamais_traite,,0,6.498345962207069,
113,18,2018,Jamais_traite,,0,9.35011802402951,
113,19,2019,Jamais_traite,,0,7.331308439055476,
113,20,2020,Jamais_traite,,0,6.260631416756553,
113,21,2021,Jamais_traite,,0,4.841791921865349,
113,22,2022,Jamais_traite,,0,9.621989553151119,
113,23,2023,Jamais_traite,,0,7.44081368313633,
113,24,2024,Jamais_traite,,0,8.833136525597164,
114,1,2001,Jamais_traite,,0,1.9748925035485052,
114,2,2002,Jamais_traite,,0,1.2952422644852386,
114,3,2003,Jamais_traite,,0,5.600224161932008,
114,4,2004,Jamais_traite,,0,2.6999803672056255,
114,5,2005,Jamais_traite,,0,5.072149381157138,
114,6,2006,Jamais_traite,,0,6.189306482771361,
114,7,2007,Jamais_traite,,0,2.467452975675517,
114,8,2008,Jamais_traite,,0,6.121232911639295,
114,9,2009,Jamais_traite,,0,6.142337306233853,
114,10,2010,Jamais_traite,,0,7.491703222203128,
114,11,2011,Jamais_traite,,0,4.585918480824244,
114,12,2012,Jamais_traite,,0,6.2062353682003994,
114,13,2013,Jamais_traite,,0,6.3789165192986665,
114,14,2014,Jamais_traite,,0,8.892570211836283,
114,15,2015,Jamais_traite,,0,2.9926672521414406,
114,16,2016,Jamais_traite,,0,5.542365919520776,
114,17,2017,Jamais_traite,,0,7.874915682311786,
114,18,2018,Jamais_traite,,0,9.18782916878536,
114,19,2019,Jamais_traite,,0,9.152343814055122,
114,20,2020,Jamais_traite,,0,10.254059534246613,
114,21,2021,Jamais_traite,,0,5.421849050537051,
114,22,2022,Jamais_traite,,0,8.357558070627485,
114,23,2023,Jamais_traite,,0,12.163144259146264,
114,24,2024,Jamais_traite,,0,5.324956927657556,
115,1,2001,Jamais_traite,,0,2.4245220263044227,
115,2,2002,Jamais_traite,,0,3.9146864781081367,
115,3,2003,Jamais_traite,,0,7.399855123148661,
115,4,2004,Jamais_traite,,0,4.530328006809762,
115,5,2005,Jamais_traite,,0,7.65688472184198,
115,6,2006,Jamais_traite,,0,6.900870631781721,
115,7,2007,Jamais_traite,,0,5.256671509112103,
115,8,2008,Jamais_traite,,0,8.042248937789731,
115,9,2009,Jamais_traite,,0,8.880402696466529,
115,10,2010,Jamais_traite,,0,6.43854821876497,
115,11,2011,Jamais_traite,,0,1.455377928788601,
115,12,2012,Jamais_traite,,0,8.92875349103159,
115,13,2013,Jamais_traite,,0,2.0667567707741954,
115,14,2014,Jamais_traite,,0,4.061019642034889,
115,15,2015,Jamais_traite,,0,5.173222217463798,
115,16,2016,Jamais_traite,,0,5.958784207746371,
115,17,2017,Jamais_traite,,0,11.782339353713162,
115,18,2018,Jamais_traite,,0,12.169733812599786,
115,19,2019,Jamais_traite,,0,10.20384554028559,
115,20,2020,Jamais_traite,,0,10.839063896817768,
115,21,2021,Jamais_traite,,0,5.847827302174102,
115,22,2022,Jamais_traite,,0,6.763965174537583,
115,23,2023,Jamais_traite,,0,10.856142608548033,
115,24,2024,Jamais_traite,,0,12.07463453593991,
116,1,2001,Jamais_traite,,0,0.5950963741663607,
116,2,2002,Jamais_traite,,0,0.5654675670144007,
116,3,2003,Jamais_traite,,0,1.8993974264078632,
116,4,2004,Jamais_traite,,0,-0.4043210692532988,
116,5,2005,Jamais_traite,,0,1.3842509925388915,
116,6,2006,Jamais_traite,,0,4.075681864672329,
116,7,2007,Jamais_traite,,0,3.6916668952858878,
116,8,2008,Jamais_traite,,0,-2.4837819485715604,
116,9,2009,Jamais_traite,,0,2.4637875594025465,
116,10,2010,Jamais_traite,,0,4.016357613036157,
116,11,2011,Jamais_traite,,0,4.955447815083181,
116,12,2012,Jamais_traite,,0,1.404678550252655,
116,13,2013,Jamais_traite,,0,1.0012651677512787,
116,14,2014,Jamais_traite,,0,2.03972476047626,
116,15,2015,Jamais_traite,,0,2.458382768963121,
116,16,2016,Jamais_traite,,0,2.7988114270608713,
116,17,2017,Jamais_traite,,0,3.2577150020412087,
116,18,2018,Jamais_traite,,0,6.401574129173891,
116,19,2019,Jamais_traite,,0,7.348539416849576,
116,20,2020,Jamais_traite,,0,5.5522813384261855,
116,21,2021,Jamais_traite,,0,4.460373350402763,
116,22,2022,Jamais_traite,,0,10.366568814251947,
116,23,2023,Jamais_traite,,0,5.413642876046821,
116,24,2024,Jamais_traite,,0,6.339657411816631,
117,1,2001,Jamais_traite,,0,1.5724291943709319,
117,2,2002,Jamais_traite,,0,-2.483312999376236,
117,3,2003,Jamais_traite,,0,1.580709448627432,
117,4,2004,Jamais_traite,,0,-0.34981899138306694,
117,5,2005,Jamais_traite,,0,-1.2558551690764426,
117,6,2006,Jamais_traite,,0,6.475207606061717,
117,7,2007,Jamais_traite,,0,2.040007045775191,
117,8,2008,Jamais_traite,,0,3.5982140575061106,
117,9,2009,Jamais_traite,,0,3.4520874341542376,
117,10,2010,Jamais_traite,,0,2.1302851743386353,
117,11,2011,Jamais_traite,,0,2.7007809803943097,
117,12,2012,Jamais_traite,,0,8.497322156218662,
117,13,2013,Jamais_traite,,0,4.639323155698665,
117,14,2014,Jamais_traite,,0,5.457327776258365,
117,15,2015,Jamais_traite,,0,5.580095158657857,
117,16,2016,Jamais_traite,,0,4.841134436748173,
117,17,2017,Jamais_traite,,0,5.981862696355964,
117,18,2018,Jamais_traite,,0,4.258909189800189,
117,19,2019,Jamais_traite,,0,8.965289759474436,
117,20,2020,Jamais_traite,,0,6.858247361869052,
117,21,2021,Jamais_traite,,0,7.707869924504034,
117,22,2022,Jamais_traite,,0,8.882401835778154,
117,23,2023,Jamais_traite,,0,6.694325094657749,
117,24,2024,Jamais_traite,,0,6.277437252971819,
118,1,2001,Jamais_traite,,0,2.382474358451031,
118,2,2002,Jamais_traite,,0,-2.1726101820904247,
118,3,2003,Jamais_traite,,0,-1.6706762269082174,
118,4,2004,Jamais_traite,,0,1.1445840510259138,
118,5,2005,Jamais_traite,,0,1.267271287872473,
118,6,2006,Jamais_traite,,0,2.754022870070691,
118,7,2007,Jamais_traite,,0,-0.4364311924864648,
118,8,2008,Jamais_traite,,0,1.3804970781344135,
118,9,2009,Jamais_traite,,0,7.306418158138962,
118,10,2010,Jamais_traite,,0,3.4996252927091818,
118,11,2011,Jamais_traite,,0,1.8795074927345043,
118,12,2012,Jamais_traite,,0,4.892069993024588,
118,13,2013,Jamais_traite,,0,5.442204160935004,
118,14,2014,Jamais_traite,,0,2.2492027479136456,
118,15,2015,Jamais_traite,,0,4.688586487289484,
118,16,2016,Jamais_traite,,0,6.928992586741188,
118,17,2017,Jamais_traite,,0,3.435872988408761,
118,18,2018,Jamais_traite,,0,2.819108219785961,
118,19,2019,Jamais_traite,,0,6.174869379130801,
118,20,2020,Jamais_traite,,0,9.175201454662355,
118,21,2021,Jamais_traite,,0,11.529855361291407,
118,22,2022,Jamais_traite,,0,10.02819514282219,
118,23,2023,Jamais_traite,,0,12.435136411713323,
118,24,2024,Jamais_traite,,0,7.31276950335074,
119,1,2001,Jamais_traite,,0,1.1466536558495715,
119,2,2002,Jamais_traite,,0,4.37061056321296,
119,3,2003,Jamais_traite,,0,2.620706624335065,
119,4,2004,Jamais_traite,,0,1.4224792476300439,
119,5,2005,Jamais_traite,,0,4.273630730716301,
119,6,2006,Jamais_traite,,0,2.3588182959819175,
119,7,2007,Jamais_traite,,0,3.244195684978407,
119,8,2008,Jamais_traite,,0,4.5987206845321555,
119,9,2009,Jamais_traite,,0,1.2240310571704986,
119,10,2010,Jamais_traite,,0,6.93216527913739,
119,11,2011,Jamais_traite,,0,6.612396594844889,
119,12,2012,Jamais_traite,,0,5.582737422111352,
119,13,2013,Jamais_traite,,0,5.774057684532208,
119,14,2014,Jamais_traite,,0,5.893872162780427,
119,15,2015,Jamais_traite,,0,5.085204545227694,
119,16,2016,Jamais_traite,,0,6.185135901739576,
119,17,2017,Jamais_traite,,0,10.830440516713807,
119,18,2018,Jamais_traite,,0,9.930942997434952,
119,19,2019,Jamais_traite,,0,8.366207181363379,
119,20,2020,Jamais_traite,,0,5.310555727964122,
119,21,2021,Jamais_traite,,0,9.750301431986639,
119,22,2022,Jamais_traite,,0,8.99387243892645,
119,23,2023,Jamais_traite,,0,4.375270190181993,
119,24,2024,Jamais_traite,,0,5.012812503694997,
120,1,2001,Jamais_traite,,0,-1.5975863625037807,
120,2,2002,Jamais_traite,,0,3.6477408588918108,
120,3,2003,Jamais_traite,,0,1.5752616559974184,
120,4,2004,Jamais_traite,,0,2.6665491725386845,
120,5,2005,Jamais_traite,,0,-0.7197293295638463,
120,6,2006,Jamais_traite,,0,3.8255085442580654,
120,7,2007,Jamais_traite,,0,3.941083953713797,
120,8,2008,Jamais_traite,,0,0.40677829098013984,
120,9,2009,Jamais_traite,,0,5.922743569920546,
120,10,2010,Jamais_traite,,0,2.718592789034263,
120,11,2011,Jamais_traite,,0,4.16895612104206,
120,12,2012,Jamais_traite,,0,5.279412491596202,
120,13,2013,Jamais_traite,,0,1.862721768388237,
120,14,2014,Jamais_traite,,0,7.844726885811216,
120,15,2015,Jamais_traite,,0,-0.30540947165917665,
120,16,2016,Jamais_traite,,0,6.584428695591951,
120,17,2017,Jamais_traite,,0,5.332520130388185,
120,18,2018,Jamais_traite,,0,5.805366737691479,
120,19,2019,Jamais_traite,,0,3.0969548363190142,
120,20,2020,Jamais_traite,,0,6.725151095407265,
120,21,2021,Jamais_traite,,0,11.479354690981168,
120,22,2022,Jamais_traite,,0,10.89076053402291,
120,23,2023,Jamais_traite,,0,7.9545560384438465,
120,24,2024,Jamais_traite,,0,3.886265371695499,
121,1,2001,Jamais_traite,,0,-6.446561634195223,
121,2,2002,Jamais_traite,,0,-2.7870366954216585,
121,3,2003,Jamais_traite,,0,-2.8040676342610107,
121,4,2004,Jamais_traite,,0,-2.3607452070365724,
121,5,2005,Jamais_traite,,0,0.6244588407813385,
121,6,2006,Jamais_traite,,0,1.6393461495990278,
121,7,2007,Jamais_traite,,0,-4.654524782899343,
121,8,2008,Jamais_traite,,0,-2.3000050322002052,
121,9,2009,Jamais_traite,,0,0.8414615117510426,
121,10,2010,Jamais_traite,,0,3.7709478025785836,
121,11,2011,Jamais_traite,,0,2.338627432986619,
121,12,2012,Jamais_traite,,0,2.97019123503033,
121,13,2013,Jamais_traite,,0,3.4728746575964413,
121,14,2014,Jamais_traite,,0,5.845848853222877,
121,15,2015,Jamais_traite,,0,1.8599498692387824,
121,16,2016,Jamais_traite,,0,3.464069554899453,
121,17,2017,Jamais_traite,,0,2.620235565905512,
121,18,2018,Jamais_traite,,0,1.421594000232226,
121,19,2019,Jamais_traite,,0,1.356415187632672,
121,20,2020,Jamais_traite,,0,5.137285641548697,
121,21,2021,Jamais_traite,,0,1.1985462127803066,
121,22,2022,Jamais_traite,,0,3.996610073863456,
121,23,2023,Jamais_traite,,0,2.2645547029230104,
121,24,2024,Jamais_traite,,0,4.456815903642416,
122,1,2001,Jamais_traite,,0,1.6169795114579082,
122,2,2002,Jamais_traite,,0,7.549625575154537,
122,3,2003,Jamais_traite,,0,6.417468269328044,
122,4,2004,Jamais_traite,,0,6.383602075010845,
122,5,2005,Jamais_traite,,0,3.655908420660334,
122,6,2006,Jamais_traite,,0,9.814855553024847,
122,7,2007,Jamais_traite,,0,3.8218277572864126,
122,8,2008,Jamais_traite,,0,4.646527407684037,
122,9,2009,Jamais_traite,,0,9.803125093125685,
122,10,2010,Jamais_traite,,0,5.4435021417920435,
122,11,2011,Jamais_traite,,0,5.498852229141735,
122,12,2012,Jamais_traite,,0,9.674842929179189,
122,13,2013,Jamais_traite,,0,6.034976106369745,
122,14,2014,Jamais_traite,,0,10.602734556938238,
122,15,2015,Jamais_traite,,0,12.27597021993249,
122,16,2016,Jamais_traite,,0,10.503422624555185,
122,17,2017,Jamais_traite,,0,12.688990646506028,
122,18,2018,Jamais_traite,,0,10.956338225301081,
122,19,2019,Jamais_traite,,0,13.516273257855225,
122,20,2020,Jamais_traite,,0,12.017035182122534,
122,21,2021,Jamais_traite,,0,8.65660150479291,
122,22,2022,Jamais_traite,,0,14.697596839545383,
122,23,2023,Jamais_traite,,0,13.302921091975824,
122,24,2024,Jamais_traite,,0,15.361197838879843,
123,1,2001,Jamais_traite,,0,-3.585409458679815,
123,2,2002,Jamais_traite,,0,-8.115711854184037,
123,3,2003,Jamais_traite,,0,-7.000032294679287,
123,4,2004,Jamais_traite,,0,-7.08689682769597,
123,5,2005,Jamais_traite,,0,-3.3934931921646223,
123,6,2006,Jamais_traite,,0,-3.6834886600366077,
123,7,2007,Jamais_traite,,0,-4.243042612487197,
123,8,2008,Jamais_traite,,0,-9.542341194389756,
123,9,2009,Jamais_traite,,0,-3.725059031838828,
123,10,2010,Jamais_traite,,0,-2.012987223150059,
123,11,2011,Jamais_traite,,0,-3.6769737731767695,
123,12,2012,Jamais_traite,,0,-1.662165475688619,
123,13,2013,Jamais_traite,,0,-1.5422275741910803,
123,14,2014,Jamais_traite,,0,-2.246011525751358,
123,15,2015,Jamais_traite,,0,-3.349954998718794,
123,16,2016,Jamais_traite,,0,-2.1604775138246586,
123,17,2017,Jamais_traite,,0,2.7634843419671884,
123,18,2018,Jamais_traite,,0,2.251496665115036,
123,19,2019,Jamais_traite,,0,0.704521714056981,
123,20,2020,Jamais_traite,,0,-1.6036085996402851,
123,21,2021,Jamais_traite,,0,-1.345604515658936,
123,22,2022,Jamais_traite,,0,0.8074038366124543,
123,23,2023,Jamais_traite,,0,-0.24445543284429627,
123,24,2024,Jamais_traite,,0,-1.3795124494326305,
124,1,2001,Jamais_traite,,0,-2.9291388615499763,
124,2,2002,Jamais_traite,,0,-2.722104635491518,
124,3,2003,Jamais_traite,,0,-3.8821974175907608,
124,4,2004,Jamais_traite,,0,-1.3047923129532346,
124,5,2005,Jamais_traite,,0,-5.67608276267827,
124,6,2006,Jamais_traite,,0,-0.28451539207212173,
124,7,2007,Jamais_traite,,0,-1.285211654779078,
124,8,2008,Jamais_traite,,0,-1.3966876705317386,
124,9,2009,Jamais_traite,,0,-2.0965511886846535,
124,10,2010,Jamais_traite,,0,-1.0456241031841138,
124,11,2011,Jamais_traite,,0,-0.2950298468892607,
124,12,2012,Jamais_traite,,0,0.888958174900795,
124,13,2013,Jamais_traite,,0,0.015235581621065641,
124,14,2014,Jamais_traite,,0,0.2699383556208992,
124,15,2015,Jamais_traite,,0,-2.4593980412961463,
124,16,2016,Jamais_traite,,0,1.8213533715093913,
124,17,2017,Jamais_traite,,0,5.184417127463377,
124,18,2018,Jamais_traite,,0,5.792737595476617,
124,19,2019,Jamais_traite,,0,3.665835633914584,
124,20,2020,Jamais_traite,,0,4.987360353538455,
124,21,2021,Jamais_traite,,0,4.3856492280000925,
124,22,2022,Jamais_traite,,0,5.7393330744756685,
124,23,2023,Jamais_traite,,0,5.064107090070554,
124,24,2024,Jamais_traite,,0,3.1148178896441925,
125,1,2001,Jamais_traite,,0,-0.5698559745254448,
125,2,2002,Jamais_traite,,0,1.852016337721352,
125,3,2003,Jamais_traite,,0,4.8630770746981975,
125,4,2004,Jamais_traite,,0,4.22618953523964,
125,5,2005,Jamais_traite,,0,4.608246018424935,
125,6,2006,Jamais_traite,,0,4.432638669545476,
125,7,2007,Jamais_traite,,0,3.2003409922793673,
125,8,2008,Jamais_traite,,0,6.624424114310799,
125,9,2009,Jamais_traite,,0,5.917601544635173,
125,10,2010,Jamais_traite,,0,6.316490834022231,
125,11,2011,Jamais_traite,,0,3.3383697350969963,
125,12,2012,Jamais_traite,,0,7.8375967341523545,
125,13,2013,Jamais_traite,,0,7.885401688776339,
125,14,2014,Jamais_traite,,0,4.49651249958953,
125,15,2015,Jamais_traite,,0,4.706674666381906,
125,16,2016,Jamais_traite,,0,6.2343893837116005,
125,17,2017,Jamais_traite,,0,7.512596502499282,
125,18,2018,Jamais_traite,,0,10.223642726705798,
125,19,2019,Jamais_traite,,0,12.191146857655887,
125,20,2020,Jamais_traite,,0,11.30793116307847,
125,21,2021,Jamais_traite,,0,6.867739164361323,
125,22,2022,Jamais_traite,,0,8.490496771457746,
125,23,2023,Jamais_traite,,0,8.098825028004589,
125,24,2024,Jamais_traite,,0,8.91486132863998,
126,1,2001,Jamais_traite,,0,-2.8646533582918776,
126,2,2002,Jamais_traite,,0,-1.7852988333759918,
126,3,2003,Jamais_traite,,0,-0.48540210975613296,
126,4,2004,Jamais_traite,,0,3.1729774002539353,
126,5,2005,Jamais_traite,,0,-0.352959472157942,
126,6,2006,Jamais_traite,,0,3.0745062982712885,
